user_id,email,age,gender,country,city,subscription_plan,monthly_price,signup_date,is_active,last_payment_date,primary_device,num_profiles,payment_method,lifetime_value,referral_source,language_preference
USR00000177,user177@example.com,33,Female,Australia,Australia_City_18,Standard,13.99,2021-09-21,True,2025-07-01,Smart TV,3,Credit Card,643.54,Organic,Japanese
USR00000178,user178@example.com,27,Female,India,India_City_20,Standard,13.99,2025-05-31,True,2025-06-26,Smart TV,2,PayPal,13.99,Social Media,English
USR00000179,user179@example.com,30,Male,UK,UK_City_16,Standard,13.99,2021-11-11,True,2025-06-24,Gaming Console,2,PayPal,615.56,Social Media,English
USR00000180,user180@example.com,43,Female,Mexico,Mexico_City_19,Standard,13.99,2025-03-30,True,2025-06-25,Smart TV,3,PayPal,41.97,Organic,English
USR00000181,user181@example.com,36,Other,UK,UK_City_16,Standard,13.99,2022-05-31,True,2025-06-11,Web Browser,2,Credit Card,517.63,Email,English
USR00000182,user182@example.com,50,Female,India,India_City_3,Basic,8.99,2022-06-08,True,2025-06-03,Streaming Device,1,Bank Transfer,332.63,Email,German
USR00000183,user183@example.com,18,Female,Germany,Germany_City_20,Basic,8.99,2021-07-14,True,2025-06-26,Mobile,3,Bank Transfer,431.52,Email,English
USR00000184,user184@example.com,47,Female,France,France_City_14,Premium,17.99,2023-03-12,False,,Smart TV,3,PayPal,17.99,TV Ad,English
USR00000185,user185@example.com,40,Female,Canada,Canada_City_15,Standard,13.99,2022-07-19,True,2025-06-21,Mobile,2,Credit Card,489.65,TV Ad,English
USR00000186,user186@example.com,38,Male,Italy,Italy_City_18,Premium,17.99,2020-09-29,True,2025-06-05,Smart TV,4,Credit Card,1025.43,Email,German
USR00000187,user187@example.com,55,Male,India,India_City_19,Premium,17.99,2023-08-23,True,2025-06-05,Gaming Console,1,Credit Card,395.78,Organic,English
USR00000188,user188@example.com,46,Other,USA,USA_City_19,Premium Plus,22.99,2022-06-15,True,2025-07-01,Gaming Console,1,Credit Card,850.63,Partner,Portuguese
USR00000189,user189@example.com,44,Female,Brazil,Brazil_City_5,Premium,17.99,2022-04-28,True,2025-06-20,Mobile,4,PayPal,683.62,Email,English
USR00000190,user190@example.com,30,Female,USA,USA_City_20,Premium,17.99,2023-07-24,True,2025-06-19,Smart TV,5,Credit Card,413.77,Partner,English
USR00000191,user191@example.com,29,Male,Germany,Germany_City_20,Standard,13.99,2023-07-04,True,2025-06-20,Tablet,3,Credit Card,335.76,Organic,English
USR00000192,user192@example.com,72,Male,USA,USA_City_1,Standard,13.99,2023-05-15,True,2025-06-12,Mobile,2,Bank Transfer,349.75,Social Media,German
USR00000193,user193@example.com,39,Male,USA,USA_City_20,Premium,17.99,2022-05-18,True,2025-06-19,Smart TV,5,PayPal,683.62,Partner,English
USR00000194,user194@example.com,38,Female,France,France_City_6,Premium,17.99,2021-02-17,True,2025-06-04,Streaming Device,2,PayPal,953.47,Organic,English
USR00000195,user195@example.com,34,Female,Mexico,Mexico_City_16,Basic,8.99,2023-12-14,True,2025-06-17,Mobile,1,Credit Card,161.82,Organic,English
USR00000196,user196@example.com,41,Male,UK,UK_City_20,Standard,13.99,2023-04-13,True,2025-06-13,Gaming Console,2,Credit Card,377.73,Social Media,Japanese
USR00000197,user197@example.com,38,Male,Italy,Italy_City_9,Premium Plus,22.99,2023-09-17,True,2025-06-10,Streaming Device,2,PayPal,482.79,Social Media,English
USR00000198,user198@example.com,44,Female,Brazil,Brazil_City_7,Premium,17.99,2022-03-07,True,2025-06-27,Tablet,4,Credit Card,719.6,Organic,French
USR00000199,user199@example.com,43,Female,USA,USA_City_3,Premium,17.99,2022-09-13,True,2025-06-23,Tablet,4,Credit Card,611.66,Email,Spanish
USR00000200,user200@example.com,18,Female,USA,USA_City_18,Standard,13.99,2020-08-15,True,2025-06-15,Streaming Device,3,Credit Card,825.41,TV Ad,English
USR00000201,user201@example.com,35,Other,India,India_City_14,Standard,13.99,2022-01-24,False,,Tablet,2,Credit Card,153.89,Organic,English
USR00000202,user202@example.com,52,Female,USA,USA_City_19,Premium,17.99,2022-05-16,True,2025-06-14,Mobile,4,PayPal,683.62,Organic,Japanese
USR00000203,user203@example.com,25,Male,Brazil,Brazil_City_7,Premium Plus,22.99,2025-01-07,True,2025-06-02,Mobile,3,Credit Card,114.95,Social Media,English
USR00000204,user204@example.com,36,Female,USA,USA_City_4,Premium,17.99,2022-12-18,True,2025-06-23,Web Browser,1,PayPal,539.7,Organic,Japanese
USR00000205,user205@example.com,35,Male,USA,USA_City_14,Standard,13.99,2022-05-12,True,2025-06-18,Mobile,1,Credit Card,531.62,Email,Portuguese
USR00000206,user206@example.com,42,Female,USA,USA_City_18,Premium,17.99,2023-02-03,True,2025-06-10,Smart TV,1,Credit Card,521.71,Social Media,Spanish
USR00000207,user207@example.com,33,Male,Spain,Spain_City_15,Premium,17.99,2021-12-01,True,2025-06-20,Tablet,3,PayPal,773.57,Partner,German
USR00000208,user208@example.com,58,Male,USA,USA_City_12,Standard,13.99,2022-01-20,True,2025-06-11,Smart TV,2,PayPal,573.59,Social Media,Spanish
USR00000209,user209@example.com,42,Male,Italy,Italy_City_10,Standard,13.99,2021-12-08,True,2025-06-03,Streaming Device,3,Credit Card,601.57,Social Media,Spanish
USR00000210,user210@example.com,43,Female,USA,USA_City_16,Basic,8.99,2023-06-27,True,2025-06-17,Web Browser,3,Credit Card,215.76,Social Media,German
USR00000211,user211@example.com,28,Male,USA,USA_City_15,Premium,17.99,2021-01-14,True,2025-06-23,Smart TV,3,Credit Card,971.46,Partner,Spanish
USR00000212,user212@example.com,37,Female,France,France_City_2,Premium,17.99,2022-04-16,True,2025-06-08,Streaming Device,5,PayPal,701.61,Social Media,English
USR00000213,user213@example.com,18,Male,Germany,Germany_City_4,Standard,13.99,2024-02-11,True,2025-07-01,Mobile,1,PayPal,223.84,Organic,Portuguese
USR00000214,user214@example.com,43,Female,Italy,Italy_City_7,Premium,17.99,2023-07-14,True,2025-06-13,Smart TV,2,PayPal,413.77,Email,Spanish
USR00000215,user215@example.com,29,Male,India,India_City_14,Premium Plus,22.99,2023-11-10,True,2025-06-24,Mobile,1,Bank Transfer,459.8,TV Ad,Portuguese
USR00000216,user216@example.com,30,Male,USA,USA_City_5,Basic,8.99,2020-08-23,False,,Mobile,1,Credit Card,197.78,Organic,Spanish
USR00000217,user217@example.com,18,Male,Canada,Canada_City_16,Premium,17.99,2024-12-23,True,2025-06-09,Streaming Device,3,Credit Card,107.94,Organic,German
USR00000218,user218@example.com,40,Female,Brazil,Brazil_City_13,Premium,17.99,2021-05-27,True,2025-06-12,Mobile,1,Credit Card,881.51,Social Media,English
USR00000219,user219@example.com,32,Female,Germany,Germany_City_2,Standard,13.99,2022-04-05,True,2025-06-05,Mobile,3,Credit Card,545.61,Partner,Spanish
USR00000220,user220@example.com,57,Prefer not to say,USA,USA_City_5,Basic,8.99,2020-09-09,True,2025-06-18,Streaming Device,1,Bank Transfer,521.42,Social Media,Portuguese
USR00000221,user221@example.com,38,Male,Italy,Italy_City_8,Standard,13.99,2025-01-14,True,2025-06-04,Smart TV,3,Credit Card,69.95,Organic,English
USR00000222,user222@example.com,31,Female,France,France_City_4,Standard,13.99,2025-01-23,True,2025-06-25,Mobile,1,Gift Card,69.95,Social Media,English
USR00000223,user223@example.com,45,Female,India,India_City_5,Premium,17.99,2024-12-04,True,2025-06-21,Smart TV,2,Credit Card,125.93,Email,French
USR00000224,user224@example.com,40,Female,Mexico,Mexico_City_7,Standard,13.99,2023-07-13,True,2025-06-12,Gaming Console,3,Credit Card,335.76,Organic,German
USR00000225,user225@example.com,25,Female,Canada,Canada_City_20,Premium Plus,22.99,2023-09-26,True,2025-06-25,Smart TV,5,Credit Card,482.79,TV Ad,English
USR00000226,user226@example.com,28,Male,Spain,Spain_City_2,Premium,17.99,2020-08-03,True,2025-06-16,Smart TV,4,PayPal,1061.41,Partner,English
USR00000227,user227@example.com,28,Male,India,India_City_19,Premium,17.99,2025-02-06,True,2025-07-02,Streaming Device,2,Credit Card,71.96,Social Media,English
USR00000228,user228@example.com,40,Female,USA,USA_City_13,Premium,17.99,2021-03-07,True,2025-06-14,Smart TV,1,Credit Card,935.48,Email,Spanish
USR00000229,user229@example.com,18,Female,Canada,Canada_City_5,Basic,8.99,2022-06-29,True,2025-06-28,Mobile,3,Credit Card,323.64,Social Media,French
USR00000230,user230@example.com,44,Male,Brazil,Brazil_City_3,Premium Plus,22.99,2021-09-06,True,2025-06-23,Web Browser,2,Bank Transfer,1057.54,Organic,French
USR00000231,user231@example.com,51,Female,USA,USA_City_17,Premium,17.99,2024-07-07,True,2025-06-10,Smart TV,4,Credit Card,215.88,Partner,English
USR00000232,user232@example.com,41,Male,Brazil,Brazil_City_14,Standard,13.99,2021-04-18,True,2025-06-24,Smart TV,1,Credit Card,713.49,Organic,German
USR00000233,user233@example.com,30,Female,Australia,Australia_City_19,Standard,13.99,2023-06-25,False,,Smart TV,1,PayPal,125.91,Organic,German
USR00000234,user234@example.com,32,Male,USA,USA_City_2,Basic,8.99,2020-09-07,True,2025-06-25,Mobile,1,Credit Card,521.42,TV Ad,German
USR00000235,user235@example.com,25,Female,USA,USA_City_2,Standard,13.99,2021-06-17,True,2025-06-06,Mobile,3,Credit Card,685.51,Partner,Japanese
USR00000236,user236@example.com,40,Male,Canada,Canada_City_15,Premium Plus,22.99,2025-02-10,True,2025-06-05,Web Browser,3,Credit Card,91.96,Organic,Spanish
USR00000237,user237@example.com,29,Female,Mexico,Mexico_City_8,Standard,13.99,2022-03-08,True,2025-06-08,Web Browser,3,Credit Card,559.6,TV Ad,English
USR00000238,user238@example.com,50,Male,USA,USA_City_10,Standard,13.99,2021-12-07,True,2025-06-04,Mobile,3,Credit Card,601.57,Social Media,English
USR00000239,user239@example.com,30,Male,India,India_City_12,Premium Plus,22.99,2021-07-05,True,2025-07-01,Gaming Console,5,Credit Card,1103.52,Email,Spanish
USR00000240,user240@example.com,35,Male,Spain,Spain_City_9,Premium,17.99,2021-12-04,True,2025-06-30,Smart TV,2,Bank Transfer,773.57,TV Ad,English
USR00000241,user241@example.com,40,Male,USA,USA_City_6,Premium,17.99,2024-03-10,True,2025-06-26,Web Browser,1,Credit Card,269.85,Social Media,English
USR00000242,user242@example.com,25,Male,Germany,Germany_City_10,Standard,13.99,2021-03-07,True,2025-06-23,Gaming Console,1,PayPal,727.48,Email,English
USR00000243,user243@example.com,40,Female,France,France_City_6,Basic,8.99,2024-02-09,True,2025-06-20,Tablet,2,Credit Card,143.84,Social Media,Spanish
USR00000244,user244@example.com,25,Male,Japan,Japan_City_8,Premium,17.99,2024-02-06,True,2025-06-29,Smart TV,1,Credit Card,305.83,Partner,English
USR00000245,user245@example.com,23,Male,USA,USA_City_5,Standard,13.99,2024-01-18,True,2025-06-30,Smart TV,3,Credit Card,237.83,Partner,Portuguese
USR00000246,user246@example.com,22,Female,India,India_City_13,Basic,8.99,2022-11-30,False,,Mobile,3,PayPal,116.87,Organic,English
USR00000247,user247@example.com,38,Female,USA,USA_City_16,Premium Plus,22.99,2025-04-22,True,2025-06-13,Smart TV,4,Credit Card,45.98,Organic,English
USR00000248,user248@example.com,43,Prefer not to say,Italy,Italy_City_12,Standard,13.99,2020-07-16,True,2025-06-25,Web Browser,1,Credit Card,839.4,Partner,English
USR00000249,user249@example.com,25,Male,USA,USA_City_16,Standard,13.99,2025-05-09,True,2025-06-25,Web Browser,2,Credit Card,13.99,Partner,Japanese
USR00000250,user250@example.com,30,Female,Canada,Canada_City_8,Premium Plus,22.99,2024-12-08,True,2025-06-25,Web Browser,1,Credit Card,137.94,TV Ad,English
USR00000251,user251@example.com,69,Male,Brazil,Brazil_City_12,Basic,8.99,2024-03-04,True,2025-06-07,Mobile,3,Bank Transfer,143.84,Email,Spanish
USR00000252,user252@example.com,20,Male,France,France_City_8,Basic,8.99,2020-12-15,True,2025-06-17,Smart TV,1,PayPal,494.45,Organic,Spanish
USR00000253,user253@example.com,26,Male,Japan,Japan_City_19,Premium,17.99,2023-08-04,True,2025-06-03,Gaming Console,1,PayPal,413.77,Organic,English
USR00000254,user254@example.com,49,Male,Brazil,Brazil_City_10,Premium,17.99,2023-06-15,True,2025-06-21,Tablet,5,Credit Card,431.76,TV Ad,German
USR00000255,user255@example.com,19,Female,France,France_City_8,Standard,13.99,2023-09-21,True,2025-06-02,Gaming Console,3,PayPal,293.79,Partner,English
USR00000256,user256@example.com,41,Male,USA,USA_City_19,Premium,17.99,2023-11-06,True,2025-06-09,Web Browser,5,Credit Card,359.8,Email,Japanese
USR00000257,user257@example.com,43,Male,USA,USA_City_3,Premium,17.99,2022-09-19,True,2025-06-09,Mobile,3,PayPal,593.67,Email,German
USR00000258,user258@example.com,33,Female,Brazil,Brazil_City_2,Standard,13.99,2025-06-08,True,2025-06-25,Mobile,1,Credit Card,0.0,Email,Japanese
USR00000259,user259@example.com,45,Female,Germany,Germany_City_8,Standard,13.99,2022-06-09,True,2025-06-06,Gaming Console,3,Credit Card,517.63,Organic,Portuguese
USR00000260,user260@example.com,25,Male,USA,USA_City_3,Standard,13.99,2023-09-18,True,2025-06-29,Smart TV,2,Credit Card,293.79,Partner,English
USR00000261,user261@example.com,21,Male,USA,USA_City_11,Standard,13.99,2025-04-29,True,2025-06-12,Gaming Console,1,Credit Card,27.98,Organic,French
USR00000262,user262@example.com,25,Male,Canada,Canada_City_18,Premium,17.99,2021-05-29,True,2025-06-11,Smart TV,1,PayPal,881.51,Organic,English
USR00000263,user263@example.com,25,Other,USA,USA_City_16,Premium,17.99,2022-02-18,True,2025-06-29,Smart TV,3,PayPal,737.59,Social Media,English
USR00000264,user264@example.com,39,Male,France,France_City_15,Premium,17.99,2021-10-17,True,2025-06-12,Smart TV,4,Credit Card,809.55,Social Media,English
USR00000265,user265@example.com,43,Other,Brazil,Brazil_City_19,Standard,13.99,2021-08-05,True,2025-06-30,Web Browser,2,Credit Card,657.53,Organic,English
USR00000266,user266@example.com,21,Male,Germany,Germany_City_13,Standard,13.99,2022-07-01,True,2025-06-03,Gaming Console,2,Bank Transfer,503.64,Email,Spanish
USR00000267,user267@example.com,52,Other,Mexico,Mexico_City_7,Premium,17.99,2022-01-08,True,2025-06-02,Smart TV,2,Credit Card,755.58,Social Media,Japanese
USR00000268,user268@example.com,22,Female,Spain,Spain_City_3,Standard,13.99,2020-11-20,True,2025-06-06,Mobile,3,Credit Card,783.44,Email,Spanish
USR00000269,user269@example.com,44,Male,Spain,Spain_City_5,Premium Plus,22.99,2025-06-06,True,2025-06-13,Web Browser,1,Credit Card,0.0,Email,Japanese
USR00000270,user270@example.com,23,Female,Mexico,Mexico_City_9,Basic,8.99,2024-11-27,True,2025-06-29,Gaming Console,2,Credit Card,62.93,Social Media,French
USR00000271,user271@example.com,44,Female,USA,USA_City_2,Basic,8.99,2022-02-01,True,2025-06-20,Gaming Console,2,PayPal,368.59,TV Ad,Portuguese
USR00000272,user272@example.com,37,Female,Canada,Canada_City_8,Basic,8.99,2020-11-30,True,2025-06-23,Mobile,3,Credit Card,494.45,TV Ad,Spanish
USR00000273,user273@example.com,39,Female,USA,USA_City_12,Premium,17.99,2021-11-17,True,2025-06-18,Web Browser,4,PayPal,791.56,Social Media,English
USR00000274,user274@example.com,26,Male,Australia,Australia_City_7,Standard,13.99,2022-08-29,True,2025-06-08,Gaming Console,1,PayPal,475.66,Organic,Spanish
USR00000275,user275@example.com,51,Male,Italy,Italy_City_16,Standard,13.99,2020-11-18,True,2025-06-20,Smart TV,1,Credit Card,783.44,Organic,Portuguese
USR00000276,user276@example.com,25,Male,India,India_City_13,Premium,17.99,2023-07-16,True,2025-06-06,Web Browser,1,Credit Card,413.77,Partner,German
USR00000277,user277@example.com,36,Male,France,France_City_5,Standard,13.99,2024-05-04,True,2025-06-19,Gaming Console,3,PayPal,195.86,Email,English
USR00000278,user278@example.com,43,Female,India,India_City_12,Standard,13.99,2020-12-26,True,2025-06-10,Tablet,2,Credit Card,755.46,Organic,English
USR00000279,user279@example.com,18,Female,India,India_City_20,Standard,13.99,2025-06-16,True,2025-06-11,Web Browser,3,Credit Card,0.0,Email,Spanish
USR00000280,user280@example.com,32,Male,Canada,Canada_City_5,Standard,13.99,2023-12-13,True,2025-06-05,Tablet,3,Credit Card,251.82,Organic,English
USR00000281,user281@example.com,48,Male,USA,USA_City_14,Premium,17.99,2023-09-16,True,2025-06-09,Mobile,3,Credit Card,377.79,Email,Spanish
USR00000282,user282@example.com,18,Female,Brazil,Brazil_City_12,Premium Plus,22.99,2020-12-03,True,2025-06-09,Tablet,4,Credit Card,1264.45,Partner,Portuguese
USR00000283,user283@example.com,40,Female,Japan,Japan_City_11,Basic,8.99,2024-10-12,True,2025-06-09,Web Browser,1,PayPal,71.92,Organic,English
USR00000284,user284@example.com,29,Female,UK,UK_City_16,Premium Plus,22.99,2023-02-21,True,2025-06-22,Tablet,4,Credit Card,643.72,Email,Spanish
USR00000285,user285@example.com,25,Male,France,France_City_7,Basic,8.99,2024-10-29,True,2025-06-20,Mobile,1,Credit Card,71.92,TV Ad,Portuguese
USR00000286,user286@example.com,25,Female,USA,USA_City_6,Premium Plus,22.99,2024-09-11,True,2025-06-10,Smart TV,3,Credit Card,206.91,Organic,Spanish
USR00000287,user287@example.com,40,Female,Mexico,Mexico_City_13,Premium,17.99,2024-08-11,True,2025-06-08,Smart TV,4,Credit Card,179.9,Social Media,English
USR00000288,user288@example.com,55,Male,India,India_City_1,Standard,13.99,2021-05-27,True,2025-07-02,Web Browser,3,PayPal,685.51,Organic,French
USR00000289,user289@example.com,31,Male,Japan,Japan_City_17,Standard,13.99,2022-03-14,True,2025-06-30,Smart TV,2,Credit Card,559.6,Social Media,Portuguese
USR00000290,user290@example.com,40,Male,UK,UK_City_8,Premium Plus,22.99,2023-07-31,True,2025-06-17,Smart TV,4,PayPal,528.77,Organic,German
USR00000291,user291@example.com,28,Female,Australia,Australia_City_20,Standard,13.99,2021-11-07,True,2025-06-20,Smart TV,3,Gift Card,615.56,Email,French
USR00000292,user292@example.com,31,Female,Germany,Germany_City_7,Basic,8.99,2021-08-19,False,,Smart TV,2,PayPal,143.84,Email,English
USR00000293,user293@example.com,25,Female,Japan,Japan_City_10,Standard,13.99,2022-02-07,True,2025-06-19,Smart TV,3,Credit Card,573.59,Organic,English
USR00000294,user294@example.com,19,Male,UK,UK_City_16,Basic,8.99,2024-01-10,True,2025-06-26,Mobile,1,Bank Transfer,152.83,Email,Spanish
USR00000295,user295@example.com,35,Male,Germany,Germany_City_4,Basic,8.99,2024-11-17,True,2025-06-11,Streaming Device,3,Bank Transfer,62.93,Email,Spanish
USR00000296,user296@example.com,36,Male,Japan,Japan_City_11,Premium Plus,22.99,2024-01-08,True,2025-06-29,Gaming Console,3,Credit Card,413.82,Organic,Portuguese
USR00000297,user297@example.com,36,Female,India,India_City_3,Basic,8.99,2021-11-14,True,2025-06-21,Streaming Device,2,Credit Card,395.56,Social Media,English
USR00000298,user298@example.com,33,Female,Brazil,Brazil_City_6,Standard,13.99,2022-12-10,True,2025-06-20,Mobile,2,Credit Card,433.69,Email,English
USR00000299,user299@example.com,41,Female,Brazil,Brazil_City_20,Premium,17.99,2022-03-10,True,2025-06-14,Smart TV,4,Credit Card,719.6,Email,Portuguese
USR00000300,user300@example.com,32,Male,USA,USA_City_11,Premium Plus,22.99,2024-10-07,True,2025-06-17,Mobile,1,Credit Card,183.92,Partner,Spanish
USR00000301,user301@example.com,34,Male,France,France_City_8,Standard,13.99,2021-09-29,True,2025-06-16,Web Browser,1,Credit Card,629.55,Email,French
USR00000302,user302@example.com,18,Female,USA,USA_City_16,Basic,8.99,2020-11-12,True,2025-06-13,Tablet,1,Bank Transfer,503.44,Partner,English
